iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr
50,835584,886.125,573,10.34,0.0,108.27,-0.0006142612546682358,0.39370548725128174,0.6936743855476379,0.0008973625039629951,0.008544921875,0.0003
51,851968,909.369,576,10.06,0.0,107.29,-0.0032712649554014206,0.286579966545105,0.6612251996994019,0.000862523568287088,0.0114898681640625,0.0003
52,868352,934.093,578,10.28,0.0,108.93,-0.00259495060890913,0.2923282980918884,0.6657103896141052,0.0011853215533506045,0.0127716064453125,0.0003
53,884736,959.826,580,10.44,0.0,105.28,-0.004118272569030523,0.30270063877105713,0.6214789748191833,0.001404489172898593,0.0150299072265625,0.0003
54,901120,985.492,581,11.09,0.0,115.8,-0.0032401476055383682,0.35694724321365356,0.6124169826507568,0.0006906126410477498,0.00836181640625,0.0003
55,917504,1010.902,583,10.5,0.0,111.63,-0.0026398557238280773,0.333198606967926,0.6138384342193604,0.0006318141120971177,0.0059814453125,0.0003
56,933888,1036.129,585,9.99,0.0,107.72,-0.002158733084797859,0.27362507581710815,0.6085810661315918,0.0008244138633131115,0.0114288330078125,0.0003
57,950272,1060.224,587,10.48,0.0,109.43,-0.003629494458436966,0.301471084356308,0.6267088055610657,0.0017333245537543007,0.0230255126953125,0.0003
58,966656,1083.548,589,10.91,0.0,113.53,-0.0004669157788157463,0.24925878643989563,0.6274446249008179,0.0010384352549692721,0.011444091796875,0.0003
59,983040,1107.623,591,10.94,0.0,117.86,-0.0009376674424856901,0.3298870921134949,0.6049578189849854,0.0014153180962921397,0.016357421875,0.0003
60,999424,1132.054,593,11.44,0.0,116.95,-0.0019972138106822968,0.40699779987335205,0.5567126274108887,0.00048675619962068595,0.0041961669921875,0.0003
61,1015808,1155.845,595,11.28,0.0,117.1,-0.002657550387084484,0.43120020627975464,0.5848397612571716,0.0008787909013818762,0.0119476318359375,0.0003
62,1032192,1179.563,597,11.76,0.0,124.61,-0.0011281128972768784,0.32538902759552,0.5793700218200684,0.000685978935393905,0.0077362060546875,0.0003
63,1048576,1203.393,599,12.17,0.0,125.96,-0.002245892770588398,0.40222954750061035,0.5728511810302734,0.000709540240620754,0.007843017578125,0.0003
64,1064960,1228.406,600,12.39,0.0,126.08,-0.004046617075800896,0.2817724347114563,0.5657984018325806,0.001917531795101013,0.019744873046875,0.0003
65,1081344,1252.349,601,11.28,0.0,118.74,-0.0008980203419923782,0.2831096053123474,0.5673027634620667,0.0007625417377994381,0.0089111328125,0.0003
66,1097728,1274.982,603,11.71,0.0,121.95,-0.004025415517389774,0.28687065839767456,0.5502630472183228,0.0007522674667370666,0.0085296630859375,0.0003
60,1015808,31.399,1043,11.7,0.0,120.28,-0.0008792206645011902,0.330186128616333,0.6094067096710205,0.0004430994134594357,0.00353240966796875,0.0003
61,1048576,66.07,991,11.41,0.0,121.15,-0.0019709421321749687,0.3681167960166931,0.5817415714263916,0.0006652792319954415,0.007537841796875,0.0003
62,1081344,98.23,1000,11.35,0.0,117.94,-0.001397211104631424,0.4115734100341797,0.5964332818984985,0.0004732927619528482,0.00356292724609375,0.0003
63,1114112,130.49,1004,12.14,0.0,122.52,-0.0012701181694865227,0.38778018951416016,0.5874294638633728,0.0005186514735555647,0.00598907470703125,0.0003
64,1146880,161.308,1015,11.57,0.0,119.61,-0.0012705111876130104,0.4916767477989197,0.5873372554779053,0.00018981963808073488,0.0008544921875,0.0003
65,1179648,193.099,1018,11.54,0.0,119.39,-0.002463984303176403,0.3852642774581909,0.6067438125610352,0.0005290520100231788,0.0068359375,0.0003
66,1212416,224.734,1020,11.96,0.0,127.59,-0.0019182233372703195,0.4352971911430359,0.5727815628051758,0.00038916479781647695,0.0044708251953125,0.0003
67,1245184,255.953,1024,11.62,0.0,123.28,-0.001256914809346199,0.39768755435943604,0.5765373706817627,0.0003245803119256152,0.00276947021484375,0.0003
68,1277952,289.323,1019,13.19,0.0,135.2,-0.0010931389406323433,0.42883044481277466,0.5786369442939758,0.0004130519567411284,0.00434112548828125,0.0003
69,1310720,319.632,1025,11.75,0.0,119.72,-0.0015432462096214294,0.34035724401474,0.5596151351928711,0.00040811338725177393,0.00469970703125,0.0003
70,1343488,352.097,1023,12.73,0.0,127.87,-0.001143030822277069,0.3340257704257965,0.5637674331665039,0.0009571869625375484,0.010467529296875,0.0003
71,1376256,383.95,1024,12.54,0.0,130.43,-0.002894420176744461,0.4079402685165405,0.5672181844711304,0.0007099827199681386,0.00701141357421875,0.0003
72,1409024,418.009,1019,12.25,0.0,128.98,-0.0003316812217235565,0.3218001425266266,0.5759317874908447,0.0011795297767207558,0.010833740234375,0.0003
73,1441792,450.986,1017,11.95,0.0,127.27,-0.001402551308274269,0.31909579038619995,0.5600097179412842,0.0010599216651172583,0.01262664794921875,0.0003
74,1474560,483.244,1017,11.74,0.0,123.73,-0.001344387885183096,0.37843480706214905,0.552959680557251,0.0005827182096425076,0.00586700439453125,0.0003
75,1507328,515.636,1016,12.87,0.0,132.36,-0.001903977245092392,0.34550756216049194,0.5671117901802063,0.0003866705218911193,0.004791259765625,0.0003
76,1540096,549.111,1014,12.57,0.0,130.43,-0.002637565601617098,0.42211735248565674,0.5589151978492737,0.0004799772588057749,0.00392913818359375,0.0003
77,1572864,583.255,1011,13.18,0.0,136.06,-0.0017128516919910908,0.3648729920387268,0.5601651668548584,0.00045054453042325804,0.00537872314453125,0.0003
78,1605632,614.671,1012,14.12,0.0,143.69,-0.003516965312883258,0.4259437322616577,0.56659996509552,0.0013865749381096748,0.016082763671875,0.0003
79,1638400,649.35,1009,13.47,0.0,143.49,-0.002605902263894677,0.3694254159927368,0.5430220365524292,0.000637464005876609,0.00527191162109375,0.0003
80,1671168,682.782,1007,13.64,0.0,140.23,-0.0020896170753985643,0.49807223677635193,0.5500311851501465,0.0010671651159981366,0.01104736328125,0.0003
81,1703936,715.292,1007,13.97,0.0,147.1,-0.00260851695202291,0.3878188729286194,0.5525084733963013,0.0017608423244439564,0.0164642333984375,0.0003
82,1736704,746.958,1008,13.94,0.0,143.18,-0.002600804902613163,0.3589227795600891,0.5515217781066895,0.0009620371489234003,0.011077880859375,0.0003
83,1769472,779.34,1009,14.21,0.0,150.6,-0.0023373044095933437,0.39052772521972656,0.5360715389251709,0.0010024440267244472,0.0101318359375,0.0003
84,1802240,811.273,1009,15.13,0.0,161.62,-0.002244612667709589,0.4177148938179016,0.5329275131225586,0.000373008257525953,0.00347137451171875,0.0003
85,1835008,843.417,1010,14.8,0.0,154.16,-0.0012791072949767113,0.4131535291671753,0.5321073532104492,0.0015657370154258388,0.01604461669921875,0.0003
80,1671168,31.13,1052,14.28,0.0,148.97,-0.0022951425053179264,0.39149805903434753,0.5429773330688477,0.0007873221991943069,0.00881195068359375,0.0006
