iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take
432,13205504,1835.595,589,21.96,0.01,235.56,-0.014100337401032448,1.1793465614318848,0.600368082523346,0.006431443472308729,0.06011199951171875,0.0006,0.23142476697736353,0.7456310679611651
433,13238272,1890.719,589,23.21,0.02,238.28,-0.014330435544252396,0.9663476943969727,0.5705732703208923,0.005100529263472708,0.04810333251953125,0.0006,0.19773230088495575,0.7345454545454545
434,13271040,1945.741,589,23.76,0.01,244.82,-0.008965004235506058,0.9179958701133728,0.5773836970329285,0.0034464376538494434,0.03377532958984375,0.0006,0.19710378117457764,0.7386666666666667
435,13303808,2003.369,588,25.07,0.01,263.05,-0.009161037392914295,0.9536478519439697,0.5823587775230408,0.004069627454072133,0.03618621826171875,0.0006,0.2399704651735171,0.7194608256107835
436,13336576,2060.105,588,22.52,0.01,237.24,-0.01421819906681776,1.1256834268569946,0.577126681804657,0.0042334818330687085,0.041046142578125,0.0006,0.23045154185022027,0.71671388101983
437,13369344,2116.12,588,23.18,0.01,237.03,-0.010523954406380653,1.0485875606536865,0.6144214272499084,0.004564659177162866,0.042755126953125,0.0006,0.1999463950683463,0.7316849816849816
438,13402112,2172.124,588,21.49,0.01,226.62,-0.006222187075763941,1.0900294780731201,0.6105620861053467,0.002357150355919657,0.0240325927734375,0.0006,0.23021781086297216,0.7468599033816425
439,13434880,2226.248,588,22.84,0.0,240.84,-0.011492510326206684,0.8554840087890625,0.6214960813522339,0.004581038337903465,0.04271697998046875,0.0006,0.1819148936170213,0.7292817679558011
440,13467648,2281.046,588,22.91,0.0,241.62,-0.011867116205394268,0.7241860628128052,0.5992287397384644,0.0065993955353178535,0.0596160888671875,0.0006,0.15949300237655137,0.710820895522388
441,13500416,2338.255,588,22.61,0.0,234.37,-0.011366670951247215,0.9436858892440796,0.6051596403121948,0.004542459301120516,0.0430908203125,0.0006,0.2165797419709031,0.715219421101774
442,13533184,2392.676,588,22.97,0.0,248.92,-0.015588517300784588,1.0816210508346558,0.6176588535308838,0.004488984385147887,0.03977203369140625,0.0006,0.23499734466277217,0.6968325791855203
443,13565952,2450.852,588,21.58,0.0,227.89,-0.014986335299909115,1.2676652669906616,0.6275349855422974,0.005681684793700015,0.052215576171875,0.0006,0.2670470756062768,0.6942307692307692
444,13598720,2507.39,588,23.24,0.01,240.97,-0.009019818156957626,1.0984470844268799,0.5951789021492004,0.003370269711211904,0.03289794921875,0.0006,0.24819470446643488,0.7179253867151957
445,13631488,2564.017,587,22.67,0.0,232.67,-0.015404668636620045,1.252899408340454,0.6127889752388,0.0039444811079079045,0.03754425048828125,0.0006,0.22924791086350976,0.6992337164750958
446,13664256,2617.589,588,23.85,0.0,248.85,-0.01545268576592207,0.8069809079170227,0.5934872031211853,0.006917474863030293,0.05279541015625,0.0006,0.222019781363873,0.7277726856095326
447,13697024,2672.676,588,24.55,0.01,252.45,-0.013856238685548306,0.8916869163513184,0.5638934373855591,0.005550023557503891,0.04454803466796875,0.0006,0.21456744675256376,0.7338501291989664
448,13729792,2730.835,587,22.14,0.0,234.17,-0.012294435873627663,1.0313396453857422,0.5707915425300598,0.00402831531908987,0.03777313232421875,0.0006,0.2095291167456116,0.7075023741690408
449,13762560,2788.548,587,20.72,0.0,224.61,-0.016136938706040382,1.066866397857666,0.6265593767166138,0.004831683935776709,0.04467010498046875,0.0006,0.24856979405034324,0.7390862944162436
450,13795328,2844.096,587,23.79,0.0,249.71,-0.01576412096619606,0.9533470273017883,0.601555585861206,0.0066134421113019926,0.055816650390625,0.0006,0.19462193823216187,0.71875
451,13828096,2900.7,587,23.38,0.0,260.23,-0.01733509637415409,0.9198756217956543,0.602044939994812,0.0058339602942396596,0.048797607421875,0.0006,0.22085889570552147,0.7386569872958257
452,13860864,2958.396,587,23.9,0.0,246.75,-0.010834356769919395,0.895573616027832,0.5879213213920593,0.0056783038957632925,0.04634857177734375,0.0006,0.21142857142857144,0.6897179253867152
453,13893632,3013.038,587,22.2,0.02,233.04,-0.01238025538623333,1.0364375114440918,0.587055504322052,0.003688344610139893,0.0381317138671875,0.0006,0.21894794822362984,0.7492957746478873
454,13926400,3066.766,587,19.62,0.0,205.49,-0.009575910866260529,1.235184907913208,0.6172562837600708,0.0042209411832061505,0.04001617431640625,0.0006,0.24940898345153664,0.7123893805309734
455,13959168,3125.608,587,24.24,0.02,253.26,-0.015528557822108269,0.939542829990387,0.5680279731750488,0.005176285977313455,0.04297637939453125,0.0006,0.2104984093319194,0.7392449517120281
456,13991936,3181.773,587,21.82,0.0,228.41,-0.013086153194308281,0.964717447757721,0.5795173645019531,0.0050001243861999,0.0419464111328125,0.0006,0.2405099150141643,0.7303689687795648
457,14024704,3236.787,587,20.63,0.0,211.56,-0.014675762504339218,1.3127248287200928,0.6170192956924438,0.004737426771612263,0.0479583740234375,0.0006,0.27956989247311825,0.6915983606557377
458,14057472,3292.24,587,22.12,0.0,235.68,-0.017123211175203323,1.0770457983016968,0.6015508770942688,0.005349873404867367,0.05207061767578125,0.0006,0.2836653386454183,0.7342130065975495
459,14090240,3350.899,586,20.7,0.01,219.68,-0.010907008312642574,1.2238781452178955,0.5968327522277832,0.004599452008505978,0.04343414306640625,0.0006,0.261294964028777,0.7222222222222222
460,14123008,3410.919,586,23.28,0.0,243.53,-0.01268179714679718,1.0663366317749023,0.5559133291244507,0.005693702396683875,0.05339813232421875,0.0006,0.2281075326058025,0.7394881170018281
461,14155776,3467.676,585,21.93,0.01,231.06,-0.01527045015245676,1.0224230289459229,0.5697807669639587,0.0054972033077689275,0.04449462890625,0.0006,0.20576596947427925,0.7443396226415094
462,14188544,3526.097,585,21.23,0.0,226.5,-0.01209435984492302,1.16170334815979,0.555444598197937,0.006653732393488099,0.0561065673828125,0.0006,0.2654718566227947,0.744888023369036
463,14221312,3579.124,585,20.77,0.0,223.73,-0.013501033186912537,0.9741939306259155,0.5714877247810364,0.00548213539372,0.049407958984375,0.0006,0.18599439775910365,0.7600391772771793
464,14254080,3636.238,585,21.66,0.0,224.38,-0.01086961105465889,0.9584991335868835,0.5572648048400879,0.006352683754101918,0.048858642578125,0.0006,0.20425531914893616,0.753411306042885
465,14286848,3696.192,585,21.91,0.0,226.44,-0.014535760506987572,1.2118098735809326,0.5566595792770386,0.005461327685821971,0.04790496826171875,0.0006,0.20249221183800623,0.7699805068226121
466,14319616,3750.311,585,22.57,0.0,237.84,-0.015114763751626015,0.9432351589202881,0.5443821549415588,0.006066664005913935,0.04586029052734375,0.0006,0.18641737695903218,0.7187206020696143
467,14352384,3805.766,585,24.96,0.02,253.8,-0.013750400394201279,0.9796831607818604,0.5341149568557739,0.004589462634044139,0.04400634765625,0.0006,0.20626975763962066,0.7325483599663583
468,14385152,3860.193,585,24.14,0.0,248.43,-0.01317489705979824,0.9208686351776123,0.524183988571167,0.005046176529447166,0.045562744140625,0.0006,0.1812272490899636,0.7075555555555556
469,14417920,3914.047,586,23.95,0.0,254.46,-0.005701192654669285,0.9649056196212769,0.5348776578903198,0.0037757084527925144,0.03299713134765625,0.0006,0.21679586563307493,0.677158273381295
470,14450688,3967.853,586,22.97,0.0,244.15,-0.013206814415752888,1.055553913116455,0.5281051397323608,0.005557036263610371,0.0492095947265625,0.0006,0.1828240252897787,0.6894977168949772
471,14483456,4021.681,586,23.88,0.01,247.38,-0.012371055781841278,1.0689857006072998,0.5278854370117188,0.005854513620263901,0.0533447265625,0.0006,0.1722936763129689,0.6982456140350877
472,14516224,4075.334,586,23.31,0.02,238.2,-0.008831050246953964,1.265207290649414,0.5637732148170471,0.003740454113881242,0.0399322509765625,0.0006,0.24230145867098865,0.7214854111405835
473,14548992,4129.231,587,20.58,0.0,217.91,-0.017578087747097015,1.3668794631958008,0.562067985534668,0.00612775284912459,0.05251312255859375,0.0006,0.24611472167278892,0.7271794871794872
474,14581760,4182.377,587,23.55,0.0,245.22,-0.013775771483778954,0.8519960641860962,0.5319511890411377,0.006374426677723477,0.05859375,0.0006,0.239073196419168,0.7175090252707581
475,14614528,4243.055,586,22.32,0.01,231.57,-0.009181832894682884,1.031686544418335,0.5548895597457886,0.005470261389518782,0.05081939697265625,0.0006,0.25748832096729873,0.689922480620155
476,14647296,4293.866,587,22.97,0.0,237.11,-0.014916477724909782,0.9297537207603455,0.5189905166625977,0.004906746700754638,0.04322052001953125,0.0006,0.19004524886877827,0.6808905380333952
477,14680064,4346.082,588,24.24,0.0,352.96,-0.011124441400170326,0.8173985481262207,0.5120654106140137,0.0076721268967929745,0.05860137939453125,0.0006,0.20862944162436547,0.7053571428571429
478,14712832,4399.999,588,23.43,0.01,246.09,-0.01218603178858757,1.1320312023162842,0.5360098481178284,0.005455986834761006,0.049041748046875,0.0006,0.22703549060542796,0.6754545454545454
479,14745600,4452.841,588,22.56,0.0,239.26,-0.01596267893910408,1.1058933734893799,0.5711299180984497,0.006367256371447638,0.05052947998046875,0.0006,0.2289445628997868,0.7059907834101382
480,14778368,4507.597,588,22.75,0.0,242.8,-0.011037683114409447,1.073934555053711,0.5478522777557373,0.005681028420497114,0.0502777099609375,0.0006,0.21469665271966526,0.7076076993583869
481,14811136,4559.219,589,24.36,0.0,366.14,-0.016399994492530823,0.8816305994987488,0.579591691493988,0.005438399316972209,0.04608154296875,0.0006,0.20723763570566947,0.7122835943940643
482,14843904,4614.683,589,22.98,0.01,251.34,-0.012215550988912582,1.1876602172851562,0.5892682075500488,0.005462751365598706,0.04668426513671875,0.0006,0.2744150559511699,0.7212230215827338
483,14876672,4669.017,589,20.77,0.02,227.02,-0.012960005551576614,1.17686128616333,0.6282195448875427,0.005333615579701245,0.04662322998046875,0.0006,0.30644288034650785,0.7379110251450677
484,14909440,4727.759,589,22.78,0.02,237.82,-0.012873027473688126,1.3872296810150146,0.5505017042160034,0.0052753163445800055,0.04875946044921875,0.0006,0.28590859630032645,0.7444237918215614
485,14942208,4786.445,588,19.75,0.02,203.23,-0.013132286258041859,1.3203623294830322,0.5894654989242554,0.004195506959035811,0.04029083251953125,0.0006,0.3529767301299486,0.7729852440408627
486,14974976,4844.713,588,19.7,0.0,304.8,-0.014577597379684448,1.7633917331695557,0.5799311399459839,0.00823511881566219,0.06711578369140625,0.0006,0.3429327064354981,0.765079365079365
487,15007744,4901.355,588,23.74,0.03,246.24,-0.015261929482221603,1.4781395196914673,0.5507485866546631,0.00595500195635168,0.05475616455078125,0.0006,0.2843417294209296,0.7727272727272727
488,15040512,4960.69,587,25.4,0.03,264.89,-0.011167076416313648,1.1038424968719482,0.5497081875801086,0.00554497554929867,0.0456390380859375,0.0006,0.23450336071695296,0.7516556291390728
489,15073280,5020.893,587,20.73,0.0,220.67,-0.013213584199547768,1.6292614936828613,0.5690536499023438,0.0042157099904613915,0.04061126708984375,0.0006,0.28023681984775867,0.7792079207920792
490,15106048,5078.769,587,23.51,0.01,237.3,-0.016215890645980835,0.988701581954956,0.555319607257843,0.006846030814472215,0.05548858642578125,0.0006,0.2568187955711585,0.8215297450424929
491,15138816,5134.15,587,25.46,0.02,264.04,-0.013011882081627846,0.8964588642120361,0.5092436671257019,0.006516346744206203,0.0548858642578125,0.0006,0.2002963694739442,0.7848509266720387
492,15171584,5193.315,586,24.55,0.03,251.15,-0.011707916855812073,0.8693607449531555,0.5397657155990601,0.005098646849489796,0.045623779296875,0.0006,0.18982082575954298,0.7704918032786885
493,15204352,5248.757,586,25.33,0.0,262.85,-0.010300906375050545,0.8500561118125916,0.5625327825546265,0.008447196039369942,0.06409454345703125,0.0006,0.212640862322391,0.7535744322960471
494,15237120,5303.586,586,22.74,0.01,232.14,-0.005504596047103405,1.1980397701263428,0.5254564881324768,0.010723936532883727,0.0761566162109375,0.0006,0.22088465845464725,0.7653736991485336
495,15269888,5357.555,587,26.26,0.02,273.86,-0.009798649698495865,0.8919861316680908,0.4972641170024872,0.006307661860034841,0.05614471435546875,0.0006,0.23031350283880522,0.7574013157894737
496,15302656,5410.55,587,22.76,0.01,235.56,-0.018681764602661133,1.017992615699768,0.5044203996658325,0.007185222019302273,0.06064605712890625,0.0006,0.24904319300164024,0.7694444444444445
497,15335424,5467.116,587,21.5,0.01,226.14,-0.011203056201338768,1.1329456567764282,0.5542179346084595,0.004201973285020699,0.0439300537109375,0.0006,0.2780501874819729,0.7686350435624395
498,15368192,5521.199,587,23.31,0.0,241.15,-0.01036519929766655,1.3084086179733276,0.5403120517730713,0.0023514165663982567,0.02404022216796875,0.0006,0.22771241830065359,0.7793983591613491
499,15400960,5573.468,587,24.19,0.02,258.01,-0.010176943615078926,1.128011703491211,0.5357525944709778,0.0031866179511368387,0.028289794921875,0.0006,0.2885060426844947,0.7728459530026109
500,15433728,5626.701,588,23.62,0.02,244.55,-0.011372754350304604,1.0357964038848877,0.5468803644180298,0.0036201923804810576,0.03545379638671875,0.0006,0.3059662090813094,0.7579329102447869
501,15466496,5684.543,587,22.93,0.01,239.54,-0.010288015007972717,1.4324334859848022,0.535964846611023,0.004975157783547957,0.050506591796875,0.0006,0.32530765115034777,0.776735459662289
502,15499264,5742.516,587,20.45,0.01,216.0,-0.012953861616551876,1.527353048324585,0.5479068756103516,0.007158056680111713,0.0585479736328125,0.0006,0.3177597214161346,0.7716701902748414
503,15532032,5795.995,587,25.03,0.01,382.17,-0.010864676907658577,1.3291500806808472,0.5475606918334961,0.0045930761651789,0.04334259033203125,0.0006,0.23960107029919728,0.7545155993431856
504,15564800,5850.484,588,25.22,0.01,259.34,-0.016271846368908882,1.133573293685913,0.5507537126541138,0.012178033246016184,0.0493011474609375,0.0006,0.26854156296665005,0.73989898989899
505,15597568,5907.317,587,22.53,0.02,313.58,-0.012086929753422737,1.3360971212387085,0.5510415434837341,0.003159786549431942,0.03079986572265625,0.0006,0.2865420068475112,0.7421503330161751
506,15630336,5965.125,587,23.36,0.01,248.85,-0.015432197600603104,1.3717395067214966,0.5407015085220337,0.004943694813619004,0.04736328125,0.0006,0.2723642172523962,0.7768518518518519
507,15663104,6019.731,587,24.0,0.0,254.12,-0.010187283158302307,1.1054481267929077,0.5400059223175049,0.006226365724815608,0.04778289794921875,0.0006,0.23065173116089613,0.7656387665198238
508,15695872,6074.78,587,22.12,0.0,238.09,-0.011614443734288216,1.0597022771835327,0.5217260718345642,0.004734234167699469,0.0453338623046875,0.0006,0.24358974358974358,0.7750702905342081
509,15728640,6129.585,588,21.46,0.0,228.26,-0.01813732646405697,1.0628526210784912,0.5515255928039551,0.006272095657408272,0.04764556884765625,0.0006,0.22766415500538212,0.7374631268436578
510,15761408,6187.202,587,23.07,0.01,240.28,-0.010124793276190758,1.2766549587249756,0.5434001684188843,0.00432144825279579,0.0399932861328125,0.0006,0.20192564856913614,0.7229916897506925
511,15794176,6244.081,587,21.85,0.0,230.92,-0.010020752437412739,1.2315278053283691,0.5284417867660522,0.004237843415637599,0.04217529296875,0.0006,0.2087028824833703,0.7176581680830972
512,15826944,6297.771,587,23.59,0.0,243.45,-0.016969693824648857,0.9666697382926941,0.5079455375671387,0.006798974125075574,0.0550537109375,0.0006,0.23064812385200734,0.7417102966841187
513,15859712,6354.779,587,22.26,0.01,324.72,-0.017601637169718742,1.2582299709320068,0.5172048807144165,0.00545896145564484,0.050537109375,0.0006,0.2433048433048433,0.7448680351906158
514,15892480,6414.187,587,23.16,0.0,233.1,-0.012561853043735027,1.1019816398620605,0.5618823170661926,0.0043357068986722425,0.04174041748046875,0.0006,0.2336882336882337,0.725912067352666
515,15925248,6471.229,587,23.58,0.01,249.73,-0.011595992371439934,1.1638708114624023,0.5968097448348999,0.0065702680199706265,0.0558013916015625,0.0006,0.25808977035490605,0.727921498661909
516,15958016,6526.542,587,23.7,0.01,245.79,-0.012717686593532562,1.1437675952911377,0.5393228530883789,0.005444308626408656,0.04874420166015625,0.0006,0.25728669846316904,0.7118181818181818
517,15990784,6583.936,587,22.82,0.0,241.43,-0.012681487947702408,1.135711431503296,0.5582822561264038,0.0027727318977213145,0.02570343017578125,0.0006,0.2043718725309455,0.7456541628545288
518,16023552,6636.358,587,22.12,0.0,229.85,-0.012948756106197834,1.045722484588623,0.5631860494613647,0.004227024753674868,0.03998565673828125,0.0006,0.22961730449251247,0.7250229147571036
519,16056320,6690.421,587,24.42,0.0,256.49,-0.010893361642956734,1.00442373752594,0.5329407453536987,0.002728282973279761,0.02594757080078125,0.0006,0.22247823860727087,0.7455470737913485
520,16089088,6743.726,587,21.25,0.01,218.83,-0.011340263299643993,1.1202685832977295,0.5616315603256226,0.0033649252383156636,0.03214263916015625,0.0006,0.25056882821387944,0.7272727272727273
521,16121856,6799.011,587,21.76,0.02,226.84,-0.014807981438934803,1.2082550525665283,0.5553684234619141,0.005784087264089521,0.0471649169921875,0.0006,0.23788175959652563,0.7177734375
522,16154624,6854.454,588,21.32,0.0,225.2,-0.011941502802073956,1.152629017829895,0.5392371416091919,0.005178891620971626,0.0467681884765625,0.0006,0.28244487859335754,0.7151051625239006
523,16187392,6908.806,588,19.62,0.01,213.74,-0.013711127452552319,1.9045463800430298,0.5673731565475464,0.005133716155796719,0.04756927490234375,0.0006,0.30811277330264675,0.6815286624203821
524,16220160,6967.569,587,22.32,0.0,236.14,-0.013501159846782684,0.9666703343391418,0.5438562631607056,0.005737444863626706,0.0510406494140625,0.0006,0.26746347941567067,0.6702649656526006
525,16252928,7025.475,587,25.66,0.02,272.22,-0.012601882219314575,0.8383561372756958,0.5281462669372559,0.006625295882457749,0.05937957763671875,0.0006,0.21157064307912982,0.7029702970297029
526,16285696,7081.535,587,21.08,0.0,221.18,-0.016156882047653198,1.1907634735107422,0.5447997450828552,0.006322305517414861,0.0527801513671875,0.0006,0.2825342465753425,0.71964461994077
527,16318464,7137.701,587,23.54,0.01,344.23,-0.014108138158917427,1.096074104309082,0.5474250912666321,0.005021465263723712,0.0457763671875,0.0006,0.24903225806451612,0.7112860892388452
528,16351232,7194.877,587,22.56,0.03,233.92,-0.007930338382720947,1.0661777257919312,0.5350562334060669,0.004270801364498311,0.04161834716796875,0.0006,0.26719003789929613,0.6564299424184261
529,16384000,7251.085,587,22.43,0.0,234.16,-0.015995899215340614,0.9481093287467957,0.5533398389816284,0.005861209188793737,0.0511932373046875,0.0006,0.28403177211722813,0.6813397129186602
530,16416768,7304.864,587,22.26,0.0,236.82,-0.012739501893520355,1.234501838684082,0.5519470572471619,0.004665117249317063,0.0431671142578125,0.0006,0.31026058631921827,0.6856600189933523
531,16449536,7363.305,587,22.76,0.0,235.19,-0.01725144498050213,1.1242876052856445,0.5591838359832764,0.006564416778587656,0.05561065673828125,0.0006,0.23581847649918963,0.7164179104477612
532,16482304,7419.426,587,24.05,0.01,248.83,-0.013365321792662144,1.0518848896026611,0.5837906002998352,0.005067249263817075,0.04946136474609375,0.0006,0.2332099418297197,0.6891418563922942
533,16515072,7475.125,587,23.37,0.01,236.73,-0.01635332591831684,0.9729999303817749,0.5814214944839478,0.006185664068539154,0.04801177978515625,0.0006,0.2178164041281912,0.6736641221374046
534,16547840,7529.509,587,25.36,0.0,361.12,-0.01649222895503044,0.9048169851303101,0.5580390691757202,0.006418560992912603,0.0514984130859375,0.0006,0.21530864197530863,0.7053344623200677
535,16580608,7587.419,587,22.31,0.0,231.68,-0.016305886209011078,0.9768491983413696,0.5421454906463623,0.00715157396638233,0.059783935546875,0.0006,0.24161439869102808,0.7468719923002888
536,16613376,7644.1,587,24.14,0.02,259.22,-0.011702867224812508,1.1558688879013062,0.515444278717041,0.004781341004274964,0.0425567626953125,0.0006,0.20594965675057209,0.7212837837837838
537,16646144,7700.92,587,23.61,0.02,247.17,-0.014238664880394936,0.9234758615493774,0.5195546746253967,0.00628112590733565,0.0486602783203125,0.0006,0.19790066564260111,0.7338003502626971
538,16678912,7757.475,587,25.32,0.03,266.29,-0.01729775406420231,0.9536497592926025,0.5337597131729126,0.005599722116897965,0.04630279541015625,0.0006,0.2233912405187179,0.7275042444821732
539,16711680,7814.34,587,21.26,0.01,223.54,-0.016476286575198174,1.2894054651260376,0.5611869692802429,0.006110074404745092,0.05400848388671875,0.0006,0.2512479201331115,0.7065750736015701
540,16744448,7870.758,587,22.78,0.01,235.56,-0.014496531337499619,1.3579597473144531,0.5395477414131165,0.004572727955633127,0.0421600341796875,0.0006,0.18865287870318614,0.7393715341959335
541,16777216,7927.666,586,23.89,0.01,256.99,-0.011372135020792484,1.1601349115371704,0.5365289449691772,0.004038701655133536,0.03928375244140625,0.0006,0.2115433511314518,0.7053726169844021
542,16809984,7983.742,586,25.47,0.0,260.72,-0.012004407122731209,1.0879037380218506,0.4978508949279785,0.006736061913276359,0.04047393798828125,0.0006,0.2043445314473352,0.7489539748953975
543,16842752,8036.77,587,24.87,0.0,259.04,-0.013150489889085293,0.7889422178268433,0.5276367664337158,0.006674132420826595,0.05089569091796875,0.0006,0.16572601334017445,0.7363945578231292
544,16875520,8090.641,587,24.98,0.01,258.72,-0.012336298823356628,0.8707422018051147,0.5534475445747375,0.003492482073454539,0.03387451171875,0.0006,0.18683001531393567,0.7417442845046571
545,16908288,8147.868,587,25.31,0.0,264.59,-0.010935468599200249,0.8584215641021729,0.561531126499176,0.0054149307208959385,0.0453643798828125,0.0006,0.2012811037201281,0.7489574645537949
546,16941056,8201.801,587,22.48,0.02,229.1,-0.012087542563676834,1.1865241527557373,0.5461772680282593,0.005573955844454304,0.04932403564453125,0.0006,0.20286597358808653,0.7511825922421949
547,16973824,8254.321,587,23.53,0.02,245.26,-0.01193186454474926,1.1924351453781128,0.5475277900695801,0.003638370096837207,0.03862762451171875,0.0006,0.21161934805467927,0.7572815533980582
548,17006592,8310.546,587,22.33,0.01,228.14,-0.011856201104819775,1.1666698455810547,0.5490295886993408,0.003287841549820314,0.0334320068359375,0.0006,0.21940214326001128,0.7564224548049476
549,17039360,8368.294,587,24.07,0.02,248.85,-0.010620689950883389,1.1797564029693604,0.525397777557373,0.005988121716967498,0.05231475830078125,0.0006,0.22803687635574837,0.7284372331340735
550,17072128,8423.518,587,24.59,0.0,254.56,-0.015061754733324051,1.1988739967346191,0.5362327098846436,0.0051531333802472545,0.04915618896484375,0.0006,0.2476489028213166,0.7502131287297528
551,17104896,8480.214,587,24.59,0.02,248.82,-0.011660449206829071,1.1249916553497314,0.5292864441871643,0.006390185037844276,0.055572509765625,0.0006,0.16563146997929606,0.7493472584856397
552,17137664,8538.684,587,25.59,0.0,297.29,-0.013833141885697842,0.9756563901901245,0.5781620740890503,0.0063975473087651835,0.0484466552734375,0.0006,0.24856214053513379,0.7289795918367347
553,17170432,8593.655,587,21.47,0.01,321.4,-0.011236025020480156,1.1277893781661987,0.5556877851486206,0.004989774534294611,0.04398345947265625,0.0006,0.23728323699421966,0.7507537688442211
554,17203200,8648.197,587,24.29,0.01,248.32,-0.01844409480690956,1.1770429611206055,0.5766129493713379,0.008564654729241283,0.063323974609375,0.0006,0.2358490566037736,0.7340425531914894
555,17235968,8701.479,587,23.16,0.01,235.95,-0.016086116433143616,1.3282949924468994,0.565462589263916,0.005638846979877599,0.048065185546875,0.0006,0.31385281385281383,0.7612903225806451
556,17268736,8757.357,587,23.87,0.01,240.63,-0.010033294558525085,1.3731924295425415,0.5196342468261719,0.004358065437969572,0.0427093505859375,0.0006,0.28233731739707835,0.7462825278810409
557,17301504,8813.972,587,24.08,0.03,246.49,-0.014832884073257446,1.452678918838501,0.5237380266189575,0.006851255488953711,0.052978515625,0.0006,0.22494017548524328,0.7306689834926151
558,17334272,8868.346,587,24.6,0.01,256.39,-0.011779680848121643,1.4183648824691772,0.5200468897819519,0.00663511966280339,0.05265045166015625,0.0006,0.2526397115632243,0.697907949790795
559,17367040,8923.105,587,21.15,0.01,217.83,-0.016219744458794594,1.490339756011963,0.520031750202179,0.005591372596398969,0.05197906494140625,0.0006,0.2611258473327439,0.7039603960396039
560,17399808,8977.693,587,24.84,0.02,260.9,-0.011064767837524414,1.2125744819641113,0.5281158685684204,0.003284475328030112,0.034149169921875,0.0006,0.2578046324269889,0.6977351916376306
561,17432576,9038.353,587,23.22,0.01,243.49,-0.013422486372292042,1.373072624206543,0.5331786870956421,0.004740486430335977,0.0416412353515625,0.0006,0.20973379940844314,0.7250229147571036
562,17465344,9099.139,586,22.89,0.0,238.79,-0.01378623116761446,1.0578447580337524,0.5304655432701111,0.00451059699292955,0.0408782958984375,0.0006,0.22822117892540428,0.6954545454545454
563,17498112,9158.514,586,21.55,0.0,225.49,-0.015217486768960953,1.7717384099960327,0.5454593896865845,0.006569386333424632,0.0546417236328125,0.0006,0.281362503461645,0.6964636542239686
564,17530880,9217.304,586,23.81,0.03,251.15,-0.008913595229387283,1.3706638813018799,0.5263469219207764,0.006377140319386854,0.054229736328125,0.0006,0.2389696505993369,0.7176991150442478
565,17563648,9276.506,586,22.89,0.0,339.4,-0.014029104262590408,1.1823699474334717,0.5313097238540649,0.004453029085340177,0.04007720947265625,0.0006,0.22795935182642132,0.7021883920076119
566,17596416,9338.458,585,24.49,0.0,249.51,-0.013748778030276299,1.2200002670288086,0.5471944808959961,0.004840797801307417,0.04461669921875,0.0006,0.20759101471727343,0.6895017793594306
567,17629184,9401.332,585,23.29,0.0,242.11,-0.01249835453927517,0.9397214651107788,0.5890697240829468,0.005003531570935138,0.0429840087890625,0.0006,0.20084903157336165,0.7198198198198198
568,17661952,9459.861,585,19.98,0.0,211.18,-0.006395432632416487,1.5841599702835083,0.5725990533828735,0.0124169606141038,0.081207275390625,0.0006,0.21233689205219455,0.7062634989200864
569,17694720,9518.465,585,22.58,0.01,235.7,-0.01811596006155014,1.3809279203414917,0.5530006885528564,0.007870802537411237,0.0618438720703125,0.0006,0.242899648363538,0.698874296435272
570,17727488,9575.563,585,24.79,0.0,261.98,-0.0174842718988657,1.2381387948989868,0.5675992965698242,0.007355703303460359,0.05870819091796875,0.0006,0.2273972602739726,0.6883005977796754
571,17760256,9633.482,585,20.58,0.0,211.43,-0.01378594059497118,1.7398574352264404,0.5754194855690002,0.004823388165959841,0.04335784912109375,0.0006,0.24992605737947352,0.7168234064785789
572,17793024,9691.24,584,21.82,0.0,234.41,-0.008665891364216805,1.7303736209869385,0.5959558486938477,0.0021342429684523267,0.021087646484375,0.0006,0.2649113379903278,0.7029608404966571
573,17825792,9747.307,584,21.58,0.02,229.11,-0.016159744933247566,1.460100769996643,0.576569676399231,0.005393359642340556,0.0479583740234375,0.0006,0.24437570303712036,0.7522123893805309
574,17858560,9805.558,584,21.7,0.0,230.81,-0.011527537368237972,1.4128520488739014,0.5937296748161316,0.0038336244550691845,0.03536224365234375,0.0006,0.22462973121228744,0.6844143272023233
575,17891328,9867.108,584,20.35,0.0,214.41,-0.008142108097672462,1.5447025299072266,0.6341809034347534,0.0032409414353580246,0.03240203857421875,0.0006,0.219166184134337,0.7267876200640342
576,17924096,9927.933,584,24.21,0.02,247.66,-0.00932125560939312,1.434079885482788,0.566112756729126,0.0021610266592801963,0.02109527587890625,0.0006,0.2267900898448135,0.7546501328609388
577,17956864,9985.796,584,22.79,0.01,244.05,-0.009480029344558716,1.3254261016845703,0.592685341835022,0.0020045384127911348,0.01995849609375,0.0006,0.18643176439652906,0.7572093023255814
578,17989632,10046.691,583,23.71,0.01,248.96,-0.015126373618841171,1.4188876152038574,0.58492112159729,0.004991299143142669,0.03939056396484375,0.0006,0.20633245382585752,0.7434094903339191
579,18022400,10106.098,583,22.66,0.01,242.22,-0.010801345109939575,1.2711811065673828,0.5387827754020691,0.0074708087217914,0.05521392822265625,0.0006,0.21992378878606422,0.726027397260274
580,18055168,10164.806,583,24.53,0.02,253.93,-0.011287067085504532,1.1705620288848877,0.550915002822876,0.0036333480114763006,0.0329437255859375,0.0006,0.17930675006515506,0.7578589634664401
