iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
169,5570560,611.632,535,16.53,0.0,185.45,-0.004457342438399792,9.437780380249023,0.5431066751480103,0.0032148515982726167,0.03038787841796875,0.0003,0.09163208852005532,0.9148936170212766,2.47,0.4,1.02,5.1,0.12,0.0,0.0,0.12,0.0,0.10179941892623902,4.19,152.7,0.04632387589663267
170,5603328,673.042,535,15.04,0.0,166.58,-0.003366371151059866,7.959821701049805,0.5412299633026123,0.0018448846267915542,0.014617919921875,0.0003,0.07853982300884955,0.887624466571835,2.63,0.37,0.97,4.96,0.14,0.0,0.0,0.14,0.01,0.11911207988858223,3.71,144.68,0.050431039300747216
171,5636096,736.367,533,15.58,0.0,171.61,-0.0019174311310052872,8.48073959350586,0.5403680801391602,0.0025720899943735276,0.02392578125,0.0003,0.07636887608069164,0.9056603773584906,2.58,0.61,1.01,4.85,0.07,0.0,0.0,0.07,0.0,0.058036764860153196,4.24,145.99,0.050928089302033186
172,5668864,799.276,532,17.52,0.0,189.99,-0.0038843005895614624,10.462839126586914,0.5298106074333191,0.0016028879429654808,0.01425933837890625,0.0003,0.07658119658119658,0.9134146341463415,2.1,0.57,1.12,5.56,0.16,0.0,0.0,0.16,0.0,0.1241988468170166,4.43,160.55,0.05070534395053983
173,5701632,861.186,532,15.96,0.0,174.33,-0.0017861288506537676,7.846722602844238,0.5541256666183472,0.0025666170354270434,0.01776885986328125,0.0003,0.08934828311142257,0.9059945504087193,1.83,0.51,0.9,5.01,0.11,0.0,0.0,0.11,0.0,0.09200366526842117,3.95,151.43,0.05124971002805978
174,5734400,922.54,532,16.49,0.0,181.2,-0.0020593805238604546,8.844538688659668,0.5620776414871216,0.0005573245480547939,0.00390625,0.0003,0.1102765448958689,0.8812903225806452,2.19,0.5,0.97,5.28,0.14,0.0,0.0,0.14,0.0,0.1104583340883255,4.12,153.65,0.051982809556648135
175,5767168,983.678,532,15.77,0.0,173.21,-0.003055460285395384,8.466279983520508,0.5217517018318176,0.0008762163987086069,0.0074005126953125,0.0003,0.11295561169252977,0.8949579831932774,3.2,0.49,1.01,4.75,0.14,0.0,0.0,0.14,0.0,0.11054510712623596,4.16,144.58,0.046376703889109194
176,5799936,1047.331,531,17.03,0.0,182.7,-0.0008489834144711494,9.334250450134277,0.538545548915863,0.0005700176321852268,0.00450897216796875,0.0003,0.08735244519392918,0.9053708439897699,2.08,0.49,0.96,5.33,0.12,0.0,0.0,0.12,0.02,0.07540774300694465,4.16,152.14,0.0495215505361557
177,5832704,1106.906,532,16.26,0.0,184.31,-0.002367604523897171,7.526593208312988,0.5542609691619873,0.002135445837438965,0.022430419921875,0.0003,0.08134453781512604,0.8901960784313725,2.72,0.37,0.97,5.06,0.08,0.0,0.0,0.08,0.0,0.05992441922426224,3.96,153.37,0.050267140846699476
178,5865472,1167.864,533,15.23,0.0,172.04,-0.0039800433441996574,8.48491096496582,0.5580968856811523,0.0023492346862781233,0.02135467529296875,0.0003,0.07906976744186046,0.9126506024096386,2.21,0.39,0.89,4.5,0.11,0.0,0.0,0.11,0.0,0.07962530583143235,3.72,145.27,0.04962667473591864
