iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
1918,62881792,5071.766,575,19.57,0.0,211.78,-0.008383780717849731,13.77539348602295,0.466113805770874,0.002266487584108745,0.018951416015625,0.0003,0.230030959752322,0.8612652608213096,4.09,0.49,1.1,5.03,0.18,0.0,0.0,0.18,0.04,0.13019980788230895,5.17,162.46,0.036984976031817496
1919,62914560,5131.906,574,18.98,0.0,215.43,-0.010344943031668663,14.078903198242188,0.45418357849121094,0.0027560357880531683,0.0233612060546875,0.0003,0.2554953806944887,0.8717339667458432,4.85,0.49,1.08,4.85,0.22,0.0,0.0,0.22,0.04,0.16178586155176164,4.81,157.58,0.03964076878037304
1920,62947328,5190.142,574,17.78,0.0,197.75,-0.009566795080900192,11.965627670288086,0.47217127680778503,0.006425101816603274,0.028572591145833333,0.0003,0.23758389261744967,0.875609756097561,4.16,0.4,1.16,4.74,0.2,0.0,0.0,0.2,0.02,0.16740228354930878,4.85,151.77,0.03589240660270055
1921,62980096,5245.771,574,18.49,0.0,216.5,-0.008470132946968079,11.980243682861328,0.4899572730064392,0.0039004667568178775,0.03089141845703125,0.0003,0.23404907975460124,0.8771084337349397,3.91,0.49,1.13,4.66,0.17,0.0,0.0,0.17,0.0,0.12769706577062606,4.8,160.91,0.03766665968578309
1922,63012864,5303.864,574,17.54,0.0,191.67,-0.005940868053585291,14.574844360351562,0.46388107538223267,0.003912165378778809,0.03656005859375,0.0003,0.26122853368560106,0.8895558223289316,4.42,0.32,1.1,4.64,0.16,0.0,0.0,0.16,0.01,0.1147499993443489,4.47,156.0,0.04229425056837499
1923,63045632,5358.883,574,18.45,0.0,203.1,-0.005547536537051201,12.810100555419922,0.5094342827796936,0.0024070701141454265,0.02057647705078125,0.0003,0.2548319952423431,0.8887587822014051,3.36,0.48,1.15,4.83,0.19,0.0,0.0,0.19,0.01,0.11735201656818389,4.6,162.98,0.037799531943164766
1924,63078400,5414.211,574,19.06,0.0,204.22,-0.008954033255577087,12.746015548706055,0.475134015083313,0.0028098803126113125,0.02454376220703125,0.0003,0.2354587869362364,0.88042203985932,4.14,0.48,1.13,5.26,0.21,0.0,0.0,0.21,0.04,0.14000253796577453,5.26,165.45,0.04065975151024759
1925,63111168,5471.142,574,18.08,0.0,207.65,-0.007016745395958424,10.787134170532227,0.49101585149765015,0.004620776677029426,0.03891754150390625,0.0003,0.21507760532150777,0.8531139835487661,3.35,0.36,1.11,4.98,0.13,0.0,0.0,0.13,0.01,0.11214893639087677,4.64,162.35,0.03856962639838457
1926,63143936,5528.092,574,17.32,0.0,184.23,-0.0070358943194150925,13.469036102294922,0.4852250814437866,0.004698087697704523,0.0386810302734375,0.0003,0.21025815217391305,0.8827930174563591,3.9,0.36,1.16,4.37,0.2,0.0,0.0,0.2,0.04,0.1489469501376152,4.41,153.54,0.04318314290139824
1927,63176704,5590.695,574,18.13,0.0,195.72,-0.010397291742265224,13.158391952514648,0.48245540261268616,0.003317670358057967,0.02902984619140625,0.0003,0.23631680618158404,0.8657799274486094,2.93,0.37,1.14,4.74,0.22,0.0,0.0,0.22,0.0,0.16553566560149194,4.89,158.34,0.03737822861876339
1928,63209472,5647.078,574,19.59,0.0,216.18,-0.007808002643287182,11.651214599609375,0.4780876040458679,0.003511356129564547,0.02845001220703125,0.0003,0.24827379165415792,0.8211111111111111,3.89,0.56,1.27,5.47,0.23,0.0,0.0,0.23,0.03,0.15208992302417756,5.26,169.04,0.04387919674627483
1929,63242240,5706.261,574,17.86,0.0,197.37,-0.006888437084853649,15.582586288452148,0.4886573851108551,0.0026155803857648152,0.0239105224609375,0.0003,0.2597063621533442,0.8519417475728155,4.03,0.4,0.98,4.66,0.24,0.0,0.0,0.24,0.03,0.1751101327687502,4.6,154.09,0.044296415289863944
1930,63275008,5760.106,574,17.93,0.0,192.81,-0.00901746191084385,12.00021743774414,0.5031344890594482,0.002534403626668791,0.018310546875,0.0003,0.24735661646908041,0.8540145985401459,2.85,0.43,1.1,4.52,0.15,0.0,0.0,0.15,0.03,0.09995516523718834,4.76,153.8,0.037300096708349884
1931,63307776,5813.249,574,19.06,0.0,307.81,-0.009736195206642151,9.855178833007812,0.48260998725891113,0.0015657280280265695,0.01279449462890625,0.0003,0.26094781043791243,0.8971098265895954,4.44,0.44,1.22,4.9,0.18,0.0,0.0,0.18,0.02,0.13947501555085182,4.99,164.66,0.03529278084170073
1932,63340544,5868.687,575,18.99,0.0,213.13,-0.006788519211113453,12.424602508544922,0.503989577293396,0.00226572744168152,0.0173187255859375,0.0003,0.2068345323741007,0.8552036199095022,4.38,0.44,1.13,5.13,0.19,0.0,0.0,0.19,0.01,0.12110500395298004,5.09,158.62,0.0335146845318377
1933,63373312,5927.145,574,18.44,0.0,201.7,-0.006289876997470856,12.698356628417969,0.4674893915653229,0.002128756232707474,0.01941680908203125,0.0003,0.1723920579892846,0.8632676709154113,4.15,0.39,1.18,5.0,0.21,0.0,0.0,0.21,0.0,0.16291339874267577,4.82,155.86,0.038037005229853094
1934,63406080,5983.563,575,18.14,0.0,198.24,-0.008915186859667301,13.178922653198242,0.4779384732246399,0.00227897427902235,0.0195465087890625,0.0003,0.22531563612819683,0.8728813559322034,3.68,0.32,1.21,4.71,0.11,0.0,0.0,0.11,0.0,0.0714653730392456,4.82,159.6,0.03768368542660028
1935,63438848,6035.787,575,16.67,0.0,183.47,-0.008391281589865685,14.39840316772461,0.5075221061706543,0.0026257270595806403,0.02349090576171875,0.0003,0.24906430758761483,0.8479685452162516,3.56,0.49,1.0,4.5,0.2,0.0,0.0,0.2,0.02,0.15951038002967835,4.24,143.64,0.03762365726288408
1936,63471616,6090.828,575,18.69,0.0,206.28,-0.006286959163844585,13.015382766723633,0.49778127670288086,0.0026190413622941833,0.02362060546875,0.0003,0.2206917661463116,0.8062645011600929,3.49,0.47,1.12,4.92,0.17,0.0,0.0,0.17,0.01,0.12178808309137822,4.8,156.76,0.04166260559577495
1937,63504384,6149.202,575,17.47,0.0,192.39,-0.0066114747896790504,11.60125732421875,0.4898705780506134,0.0036881180710679473,0.035400390625,0.0003,0.26105610561056103,0.828009828009828,3.67,0.35,1.14,4.55,0.13,0.0,0.0,0.13,0.0,0.1003750005364418,4.51,152.99,0.03687142441049218
1938,63537152,6207.278,575,18.18,0.0,300.04,-0.00813281536102295,12.77342700958252,0.4924711287021637,0.003131561573354702,0.0280609130859375,0.0003,0.24738344433872503,0.8671497584541062,4.35,0.37,1.21,4.7,0.1,0.0,0.0,0.1,0.0,0.07587500020861626,4.92,153.53,0.03905321808997542
1939,63569920,6262.973,575,16.65,0.0,182.31,-0.008903821930289268,13.138113975524902,0.4525719881057739,0.002924679358557114,0.0269927978515625,0.0003,0.24276472591079332,0.8478260869565217,3.06,0.37,1.08,4.15,0.26,0.0,0.0,0.26,0.02,0.17759306788444518,4.33,146.37,0.039054788649082184
1940,63602688,6319.287,575,18.43,0.0,205.27,-0.008018999360501766,13.044587135314941,0.46441650390625,0.004966671700003644,0.04184722900390625,0.0003,0.25356576862123614,0.8621089223638471,3.41,0.42,1.36,4.61,0.16,0.0,0.0,0.16,0.02,0.12281692624092103,5.15,160.85,0.04090926598291844
1941,63635456,6374.907,575,17.13,0.0,192.35,-0.009273041039705276,12.297889709472656,0.50453120470047,0.003098875814089297,0.02542877197265625,0.0003,0.2575039494470774,0.8696186961869619,3.37,0.47,0.95,4.66,0.1,0.0,0.0,0.1,0.03,0.06946999371051789,4.54,151.48,0.035600559844169766
1942,63668224,6429.433,575,19.48,0.0,216.85,-0.008292620070278645,13.828866958618164,0.47904396057128906,0.0032064821954236322,0.02787017822265625,0.0003,0.27541866028708134,0.849438202247191,3.64,0.39,1.15,5.0,0.18,0.0,0.0,0.18,0.0,0.14647582769393921,5.04,166.4,0.04198375414125621
1943,63700992,6482.099,576,17.75,0.0,289.38,-0.008300157263875008,10.983814239501953,0.5150313973426819,0.003824578148908131,0.03069305419921875,0.0003,0.2531335982879853,0.86,3.55,0.45,1.12,4.92,0.18,0.0,0.0,0.18,0.0,0.15412500023841857,4.92,156.32,0.03750804252922535
1944,63733760,6538.215,576,16.53,0.0,184.47,-0.010815651156008244,11.84235668182373,0.532368004322052,0.0050454114118565485,0.03902435302734375,0.0003,0.26249188838416615,0.8858267716535433,3.16,0.33,0.86,4.14,0.21,0.0,0.0,0.21,0.02,0.13321973860263825,4.16,149.78,0.04000687401276082
1945,63766528,6593.636,576,15.97,0.0,179.68,-0.007820364087820053,12.752684593200684,0.5156989693641663,0.003293997713143426,0.0299530029296875,0.0003,0.29350033852403523,0.8778833107191316,2.56,0.37,0.89,4.13,0.15,0.0,0.0,0.15,0.02,0.07764460578560829,4.02,143.26,0.039298728574067354
1946,63799296,6650.655,576,17.61,0.0,198.64,-0.00789544265717268,11.48641586303711,0.5036946535110474,0.004181682843466206,0.0364227294921875,0.0003,0.3111919927206551,0.8650602409638555,3.32,0.33,1.13,4.85,0.17,0.0,0.0,0.17,0.02,0.13382075667381288,4.6,154.86,0.040293379104696214
1947,63832064,6706.446,576,18.91,0.0,212.22,-0.009746439754962921,12.511178970336914,0.5103451013565063,0.003990922186730472,0.0358734130859375,0.0003,0.25665010230926627,0.8649553571428571,3.96,0.49,1.16,5.15,0.24,0.0,0.0,0.24,0.01,0.17385590344667434,5.15,167.6,0.04074918455444276
1948,63864832,6760.382,576,17.24,0.0,191.75,-0.0091730747371912,12.453031539916992,0.5076180696487427,0.002877553954533596,0.0257415771484375,0.0003,0.2955633578040217,0.8698979591836735,3.6,0.49,0.99,4.45,0.26,0.0,0.0,0.26,0.03,0.18138122595846654,4.33,151.44,0.03960170492064208
1949,63897600,6819.713,576,18.53,0.0,249.58,-0.011764837428927422,12.373444557189941,0.5054718255996704,0.0034579277850070866,0.03104400634765625,0.0003,0.33545586107091174,0.8668941979522184,4.3,0.44,1.02,4.85,0.19,0.0,0.0,0.19,0.02,0.12836619585752487,4.76,163.97,0.04104095685761422
1950,63930368,6878.668,576,17.5,0.0,192.63,-0.010838154703378677,13.907594680786133,0.4971885085105896,0.004621864145690324,0.04238128662109375,0.0003,0.31280388978930307,0.8392204628501827,3.9,0.34,1.03,4.56,0.23,0.0,0.0,0.23,0.04,0.17416489496827126,4.73,154.89,0.04069910245016217
1951,63963136,6933.54,576,17.39,0.0,191.44,-0.010265286080539227,13.168878555297852,0.4920349419116974,0.0031492865193740727,0.0260162353515625,0.0003,0.3338673502082666,0.884020618556701,3.44,0.31,1.08,4.25,0.17,0.0,0.0,0.17,0.0,0.12844444394111634,4.41,151.24,0.03675978537648916
1952,63995904,6990.544,576,18.15,0.0,298.72,-0.007310441695153713,11.824475288391113,0.49848490953445435,0.0033939301540613087,0.03302001953125,0.0003,0.30254184748915064,0.8633615477629988,4.18,0.46,1.09,4.79,0.24,0.0,0.0,0.24,0.02,0.20291743516921998,4.65,154.06,0.03945281857158989
1953,64028672,7049.587,576,15.86,0.0,253.39,-0.009286288172006607,11.195372581481934,0.5046299695968628,0.004283297435193845,0.0339202880859375,0.0003,0.25675213675213676,0.871967654986523,3.07,0.34,1.03,4.49,0.12,0.0,0.0,0.12,0.03,0.09108703911304473,4.05,144.23,0.03900706337299198
1954,64061440,7106.121,576,18.08,0.0,189.4,-0.00524967722594738,12.807706832885742,0.4782484769821167,0.004445414617464394,0.0403900146484375,0.0003,0.2232849604221636,0.8567839195979899,4.11,0.4,0.97,4.51,0.15,0.0,0.0,0.15,0.0,0.1155659268796444,4.67,152.77,0.03504029556643218
1955,64094208,7163.145,576,18.99,0.0,210.42,-0.008858487010002136,11.965547561645508,0.4944570064544678,0.0033998923072502407,0.0307464599609375,0.0003,0.26443314388274003,0.8276255707762558,3.6,0.43,1.31,5.1,0.12,0.0,0.0,0.12,0.01,0.07914295494556427,4.99,163.84,0.04014750604983419
1956,64126976,7220.734,576,15.45,0.0,175.27,-0.01004426833242178,14.225898742675781,0.5058680772781372,0.0026498146007725154,0.02394866943359375,0.0003,0.29163810829335163,0.8756983240223464,3.36,0.33,1.0,4.1,0.14,0.0,0.0,0.14,0.03,0.08399038493633271,4.08,144.84,0.041370420600287616
1957,64159744,7280.176,576,16.58,0.0,202.63,-0.006846089381724596,12.929643630981445,0.5274631977081299,0.0036635204885442363,0.03449249267578125,0.0003,0.26995831997435077,0.8486005089058524,3.31,0.27,0.93,4.42,0.11,0.0,0.0,0.11,0.0,0.08664929896593093,4.14,152.66,0.046479635406285524
1958,64192512,7335.006,576,17.9,0.0,202.3,-0.008424026891589165,12.381210327148438,0.5046238303184509,0.0033871290200977455,0.03387451171875,0.0003,0.2527681113571655,0.8317535545023697,3.39,0.46,1.23,4.77,0.18,0.0,0.0,0.18,0.01,0.14407511860132216,4.95,150.35,0.04571733681950718
1959,64225280,7396.046,575,17.24,0.0,189.21,-0.0048475745134055614,13.847496032714844,0.4770451784133911,0.0030960752389432855,0.03130340576171875,0.0003,0.23819517313746066,0.8412073490813649,3.39,0.33,1.34,4.13,0.18,0.0,0.0,0.18,0.01,0.12301867842674255,4.78,147.25,0.040722171775996685
1960,64258048,7453.226,575,18.02,0.0,200.5,-0.007483833469450474,12.56500244140625,0.48084378242492676,0.003081919319839699,0.02392578125,0.0003,0.22974644403215833,0.8574821852731591,4.34,0.48,1.06,4.81,0.2,0.0,0.0,0.2,0.01,0.14191990375518798,4.66,152.82,0.03554401925066486
1961,64290816,7509.303,576,19.73,0.0,220.36,-0.005106755997985601,14.789501190185547,0.4824744462966919,0.003296267299703004,0.029693603515625,0.0003,0.27903642099225695,0.8449781659388647,4.19,0.54,1.37,5.32,0.23,0.0,0.0,0.23,0.02,0.15564922749996185,5.52,171.38,0.0430456429021433
1962,64323584,7566.324,575,18.25,0.0,201.84,-0.01015348732471466,11.635117530822754,0.49439477920532227,0.0037655761173027713,0.0291290283203125,0.0003,0.22676923076923078,0.8551724137931035,3.22,0.5,1.08,4.98,0.2,0.0,0.0,0.2,0.0,0.14815643198788167,4.68,160.63,0.03913213300984353
1963,64356352,7625.888,575,18.32,0.0,197.25,-0.008107496425509453,11.52805233001709,0.48523205518722534,0.002331931613099414,0.0224609375,0.0003,0.21871088861076346,0.8597785977859779,3.36,0.47,1.46,4.78,0.17,0.0,0.0,0.17,0.0,0.10508747145533562,5.34,159.62,0.03684597765095532
1964,64389120,7682.723,575,18.9,0.0,208.92,-0.006564505398273468,10.805319786071777,0.47698208689689636,0.003961615198818436,0.0382232666015625,0.0003,0.21261961722488038,0.8610792192881745,3.38,0.35,1.32,5.27,0.2,0.0,0.0,0.2,0.02,0.1577550747990608,5.0,166.46,0.043056727037765086
1965,64421888,7739.74,575,17.89,0.0,192.61,-0.00435013510286808,10.403407096862793,0.4901292324066162,0.0019489994389800813,0.0178070068359375,0.0003,0.2375441980070717,0.8466257668711656,3.61,0.38,1.02,4.71,0.23,0.0,0.0,0.23,0.02,0.1525797513127327,4.53,157.4,0.04180374427232891
1966,64454656,7799.784,575,19.12,0.0,215.84,-0.006804804317653179,13.480648040771484,0.4816599190235138,0.0015785375354653297,0.01251983642578125,0.0003,0.2197082465019351,0.8566473988439306,3.41,0.39,1.26,5.24,0.21,0.0,0.0,0.21,0.0,0.16367228358983993,5.17,162.79,0.03900252596940845
1967,64487424,7857.43,575,19.49,0.0,212.16,-0.006299170665442944,14.638635635375977,0.4852220416069031,0.0020546331895729963,0.019378662109375,0.0003,0.23384430417793808,0.8462389380530974,4.21,0.46,1.25,5.41,0.11,0.0,0.0,0.11,0.01,0.07657330349087715,5.2,168.52,0.04165053099859506
1968,64520192,7912.77,575,18.79,0.0,206.61,-0.0056890095584094524,13.44148063659668,0.4954085648059845,0.005016860839191395,0.03818511962890625,0.0003,0.1934795856185253,0.8612385321100917,3.7,0.42,1.11,5.02,0.18,0.0,0.0,0.18,0.0,0.1295899850130081,5.15,160.83,0.041838984354399145
1969,64552960,7970.6,575,18.04,0.0,201.33,-0.005721717141568661,13.281368255615234,0.4916362166404724,0.0041768558981516435,0.037322998046875,0.0003,0.24056603773584906,0.8704358068315665,5.49,0.35,1.1,5.0,0.27,0.0,0.0,0.27,0.0,0.21287388771772384,4.81,157.26,0.03809456678573042
1970,64585728,8028.618,575,16.27,0.0,193.4,-0.010443226434290409,13.921333312988281,0.4930264949798584,0.0037123404384828973,0.0335235595703125,0.0003,0.20676156583629893,0.8590250329380764,3.73,0.34,0.92,4.15,0.16,0.0,0.0,0.16,0.0,0.09774530351161957,4.19,141.73,0.03694014495704323
1971,64618496,8084.348,575,19.55,0.0,283.29,-0.007205508649349213,12.903132438659668,0.4591353237628937,0.0036263665208480234,0.03385162353515625,0.0003,0.22905878769418214,0.8369195922989807,4.13,0.54,1.18,5.17,0.21,0.0,0.0,0.21,0.02,0.14977576598525047,4.97,166.46,0.03863554785493761
1972,64651264,8137.784,575,19.88,0.0,215.42,-0.006930858828127384,12.102973937988281,0.4275084137916565,0.002625694434300385,0.0212860107421875,0.0003,0.20292887029288703,0.8521444695259593,4.34,0.51,1.21,5.33,0.23,0.0,0.0,0.23,0.02,0.16786254838109016,5.01,172.24,0.04031595983542502
1973,64684032,8195.853,575,17.13,0.0,188.17,-0.009330743923783302,11.808380126953125,0.4657769799232483,0.0031130448495559904,0.02500152587890625,0.0003,0.1849829351535836,0.8745198463508322,3.38,0.36,1.09,4.35,0.21,0.0,0.0,0.21,0.01,0.16189019441604613,4.6,150.99,0.03842678538057953
1974,64716800,8250.269,575,18.33,0.0,201.01,-0.0076352921314537525,15.16836929321289,0.4543503522872925,0.003143210353584891,0.02788543701171875,0.0003,0.2048577820389901,0.8522458628841607,3.72,0.39,1.37,4.91,0.11,0.0,0.0,0.11,0.0,0.0773948685824871,5.04,160.41,0.03746977646369487
1975,64749568,8307.46,575,17.72,0.0,319.03,-0.00999387912452221,15.596719741821289,0.4804954528808594,0.0030612946615917735,0.02368927001953125,0.0003,0.23606762680025048,0.8574821852731591,3.99,0.35,1.21,4.97,0.12,0.0,0.0,0.12,0.02,0.08792348802089692,4.46,153.42,0.039986951975151896
1976,64782336,8364.739,575,20.02,0.0,247.66,-0.0063591874204576015,14.026134490966797,0.4882035553455353,0.0033813241332154576,0.030181884765625,0.0003,0.21035598705501618,0.8227571115973742,3.83,0.41,1.31,5.35,0.26,0.0,0.0,0.26,0.0,0.20136691488325595,5.39,166.23,0.03868285077624023
1977,64815104,8423.785,575,18.63,0.0,204.77,-0.005097660236060619,12.165847778320312,0.47968512773513794,0.004782338858888124,0.033416748046875,0.0003,0.21616599566429234,0.8497109826589595,3.7,0.4,1.05,5.08,0.19,0.0,0.0,0.19,0.01,0.14502010762691497,4.89,155.26,0.038967068889178336
1978,64847872,8479.48,575,16.79,0.0,192.94,-0.008942793123424053,11.431692123413086,0.5198037028312683,0.0037185633377703198,0.03150177001953125,0.0003,0.21847898599066043,0.8601036269430051,2.72,0.33,0.93,4.52,0.13,0.0,0.0,0.13,0.0,0.09488106101751327,4.2,145.45,0.03618580289185047
1979,64880640,8540.544,575,17.99,0.0,249.59,-0.011844471096992493,12.827353477478027,0.4930371046066284,0.0031324343003689137,0.02825164794921875,0.0003,0.2362551052466227,0.8422857142857143,4.05,0.46,1.22,5.32,0.19,0.0,0.0,0.19,0.01,0.1513750833272934,4.74,158.14,0.03860427683684975
1980,64913408,8598.083,575,18.82,0.0,209.1,-0.007028901018202305,11.097554206848145,0.49857988953590393,0.0034468035885879544,0.035369873046875,0.0003,0.208067940552017,0.823394495412844,3.65,0.42,1.13,4.99,0.19,0.0,0.0,0.19,0.02,0.1400926071405411,4.86,165.22,0.03627834445796907
1981,64946176,8653.494,575,18.1,0.0,201.06,-0.009290868416428566,14.357770919799805,0.48021620512008667,0.0045629725405405,0.0333251953125,0.0003,0.24143503555268261,0.8142857142857143,3.67,0.39,1.03,5.08,0.11,0.0,0.0,0.11,0.0,0.08685922861099243,4.52,150.94,0.03960937215015292
1982,64978944,8711.928,575,18.18,0.0,207.5,-0.011056514456868172,13.495073318481445,0.4882242977619171,0.008052687576650897,0.045867919921875,0.0003,0.26408970197698434,0.8439635535307517,3.38,0.4,1.34,4.94,0.15,0.0,0.0,0.15,0.0,0.10394096940755844,5.03,162.34,0.038576801074668765
1983,65011712,8767.893,575,18.11,0.0,196.17,-0.010848475620150566,13.343561172485352,0.4862402081489563,0.005006239873978302,0.040924072265625,0.0003,0.28459366175086287,0.8329297820823245,3.56,0.51,1.17,4.71,0.22,0.0,0.0,0.22,0.01,0.1728127942979336,4.93,160.33,0.03863932518288493
1984,65044480,8825.207,575,18.47,0.0,201.77,-0.011200862005352974,13.113556861877441,0.49412989616394043,0.004033455219797588,0.0346832275390625,0.0003,0.22806481198410272,0.8203592814371258,3.63,0.49,1.21,4.79,0.14,0.0,0.0,0.14,0.01,0.1104551276564598,5.09,160.16,0.03970295761246234
1985,65077248,8882.574,575,17.1,0.0,185.27,-0.006622373126447201,14.8456449508667,0.5081559419631958,0.0020420713195790086,0.0166015625,0.0003,0.22879946790821418,0.8245838668373879,3.11,0.4,1.05,4.39,0.11,0.0,0.0,0.11,0.0,0.08471838861703873,4.8,151.25,0.04112334817182273
1986,65110016,8939.468,575,18.45,0.0,195.57,-0.010075163096189499,13.598054885864258,0.481147825717926,0.003160924532053855,0.02516937255859375,0.0003,0.21992110453648916,0.8341404358353511,4.24,0.48,1.08,5.16,0.17,0.0,0.0,0.17,0.02,0.1215966472029686,4.79,159.86,0.038252610014751554
1987,65142784,8997.175,575,17.61,0.0,195.96,-0.010563351213932037,14.079315185546875,0.4891279935836792,0.0035732691895304924,0.0309600830078125,0.0003,0.24734982332155478,0.8589595375722543,3.59,0.26,1.11,5.09,0.19,0.0,0.0,0.19,0.01,0.13312931165099143,4.44,153.57,0.040935278055258095
1988,65175552,9050.557,575,19.77,0.0,221.06,-0.005860194563865662,13.976444244384766,0.48524606227874756,0.002826692874350556,0.026580810546875,0.0003,0.23083598495805613,0.8429203539823009,4.33,0.51,1.41,5.49,0.17,0.0,0.0,0.17,0.0,0.1150571820139885,5.52,168.36,0.037167842499911785
1989,65208320,9106.344,575,18.33,0.0,200.94,-0.008790063671767712,15.006914138793945,0.48797619342803955,0.001714534822923497,0.01529693603515625,0.0003,0.2778469197261979,0.8409893992932862,3.41,0.32,1.1,4.83,0.19,0.0,0.0,0.19,0.01,0.13249606668949127,4.98,162.76,0.04299869330134243
1990,65241088,9162.433,575,19.09,0.0,210.86,-0.006098381243646145,15.29649829864502,0.4685274362564087,0.001296751998296486,0.01258087158203125,0.0003,0.22810844499844188,0.8253424657534246,4.44,0.44,1.32,5.12,0.18,0.0,0.0,0.18,0.0,0.13796323642134667,5.28,162.71,0.03803205653093755
1991,65273856,9221.835,575,18.31,0.0,210.8,-0.008938788436353207,11.101505279541016,0.4820658564567566,0.0022107947450251686,0.018402099609375,0.0003,0.23106423777564716,0.8458781362007168,3.47,0.48,1.01,4.85,0.14,0.0,0.0,0.14,0.0,0.099117361754179,4.69,157.24,0.03754230495542288
1992,65306624,9276.925,575,21.46,0.0,237.69,-0.0038955816999077797,16.591209411621094,0.4722316265106201,0.002679186098248465,0.02487945556640625,0.0003,0.2204375519246746,0.8246492985971944,4.75,0.44,1.56,5.76,0.16,0.0,0.0,0.16,0.02,0.1297825089097023,6.07,184.95,0.0433478825725615
1993,65339392,9332.161,575,17.98,0.0,204.24,-0.007588550448417664,13.868727684020996,0.4600676894187927,0.004313923938525477,0.03231048583984375,0.0003,0.2068527918781726,0.8559523809523809,3.62,0.53,1.17,4.86,0.12,0.0,0.0,0.12,0.01,0.09212694332003593,4.57,158.02,0.03934593161102384
1994,65372160,9390.545,575,19.54,0.0,220.89,-0.011852048337459564,14.348281860351562,0.4855388402938843,0.004286507381237925,0.03240203857421875,0.0003,0.19958233890214797,0.8329694323144105,4.57,0.5,1.2,5.17,0.16,0.0,0.0,0.16,0.0,0.10300421305000781,5.27,167.09,0.039610745618119836
1995,65404928,9446.407,575,19.4,0.0,283.89,-0.009665112011134624,14.011499404907227,0.4819503426551819,0.0025064314369274143,0.023590087890625,0.0003,0.24637260591990714,0.8442153493699885,4.3,0.39,1.25,5.14,0.23,0.0,0.0,0.23,0.02,0.182213574051857,5.11,163.52,0.04024448129348457
1996,65437696,9505.427,575,17.68,0.0,194.73,-0.009710277430713177,13.331121444702148,0.5189942121505737,0.0020309733073986536,0.01938629150390625,0.0003,0.23921442369607213,0.8847087378640777,3.41,0.44,1.07,4.7,0.09,0.0,0.0,0.09,0.0,0.06487500011920928,4.71,153.69,0.03568039438687265
1997,65470464,9564.113,575,17.32,0.0,188.28,-0.008442017249763012,14.831819534301758,0.4805941581726074,0.003395735518665788,0.02938079833984375,0.0003,0.23486360612109114,0.857849196538937,3.29,0.38,1.25,4.55,0.12,0.0,0.0,0.12,0.03,0.09354513525962829,4.69,152.72,0.039797682547941804
1998,65503232,9619.917,575,19.34,0.0,306.78,-0.0059843119233846664,14.081403732299805,0.48391711711883545,0.00247343161771596,0.02562713623046875,0.0003,0.23513266239707228,0.8526434195725534,4.27,0.51,1.2,5.14,0.18,0.0,0.0,0.18,0.02,0.12370867043733597,5.07,163.41,0.03792239085305482
1999,65536000,9680.388,575,19.18,0.0,211.27,-0.00698877964168787,15.645400047302246,0.5010663270950317,0.002594373921795068,0.02373504638671875,0.0003,0.23219720024345708,0.8397790055248618,3.73,0.31,1.26,5.27,0.2,0.0,0.0,0.2,0.0,0.1378605718910694,5.05,164.56,0.035932369995862246
2000,65568768,9740.25,575,16.65,0.0,180.03,-0.009439828805625439,15.692429542541504,0.5196040868759155,0.0037603786919078175,0.02968597412109375,0.0003,0.2742587601078167,0.8782383419689119,3.04,0.34,0.94,4.51,0.17,0.0,0.0,0.17,0.0,0.1104727490991354,4.18,146.01,0.039757130201905966
2001,65601536,9801.516,575,17.29,0.0,194.6,-0.008126132190227509,14.993517875671387,0.5152535438537598,0.0030551274197705425,0.0259246826171875,0.0003,0.2253877809433365,0.8517200474495848,3.22,0.35,1.06,4.67,0.2,0.0,0.0,0.2,0.0,0.14672032624483108,4.66,153.29,0.03636657330207527
2002,65634304,9858.461,575,20.75,0.0,224.97,-0.003867753781378269,12.00063419342041,0.47323018312454224,0.005607113562291488,0.04888916015625,0.0003,0.26147704590818366,0.8391393442622951,3.69,0.48,1.42,5.47,0.17,0.0,0.0,0.17,0.01,0.11241328239440918,5.65,175.45,0.041141910245642066
2003,65667072,9917.999,574,17.84,0.0,196.05,-0.012122007086873055,14.32516098022461,0.4896882176399231,0.003916762190982581,0.0343017578125,0.0003,0.24242424242424243,0.851985559566787,3.46,0.45,1.02,4.62,0.29,0.0,0.0,0.29,0.01,0.2174195547401905,4.36,150.62,0.03860405192244798
2004,65699840,9977.608,574,16.23,0.0,177.32,-0.009789768606424332,13.998946189880371,0.5155118107795715,0.003424210838034014,0.03247833251953125,0.0003,0.2200339558573854,0.839095744680851,3.84,0.48,0.9,4.12,0.2,0.0,0.0,0.2,0.02,0.14360502913594245,4.04,145.29,0.03677666641306132
2005,65732608,10035.665,574,18.08,0.0,196.49,-0.009053990244865417,14.974782943725586,0.4988393783569336,0.004159706006475972,0.03261566162109375,0.0003,0.28201852443308845,0.8408018867924528,3.67,0.44,1.16,4.57,0.19,0.0,0.0,0.19,0.0,0.1452012613415718,4.75,156.41,0.03848724055569619
